Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 112129882 events and 17471744 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
1,net.bytebuddy.implementation.bind.annotation.StubValue$Binder.<clinit>:55
1,net.bytebuddy.implementation.bind.annotation.Empty$Binder.<clinit>:48
1,net.bytebuddy.implementation.bind.MethodDelegationBinder$BindingResolver$Default.<clinit>:590
1,net.bytebuddy.matcher.ModifierMatcher$Mode.<clinit>:64
1,net.bytebuddy.description.type.TypeDefinition$Sort.<clinit>:170
1,net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$NoOp.<clinit>:3044
1,net.bytebuddy.description.method.ParameterList$ForLoadedExecutable$Dispatcher$CreationAction.<clinit>:256
1,net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$Dispatcher$CreationAction.<clinit>:403
1,net.bytebuddy.implementation.bind.annotation.AllArguments$Assignment.<clinit>:85
1,net.bytebuddy.implementation.bytecode.assign.Assigner$Typing.<clinit>:59
1,net.bytebuddy.implementation.bind.MethodDelegationBinder$TerminationHandler$Default$1.<clinit>:0
1,net.bytebuddy.implementation.bind.MethodDelegationBinder$TerminationHandler$Default$2.<clinit>:0
1,net.bytebuddy.implementation.bind.MethodDelegationBinder$TerminationHandler$Default.<clinit>:1013
1,net.bytebuddy.implementation.bytecode.assign.reference.ReferenceTypeAwareAssigner.<clinit>:32
1,net.bytebuddy.implementation.bind.annotation.Argument$BindingMechanic$1.<clinit>:0
1,net.bytebuddy.implementation.bind.annotation.Argument$BindingMechanic$2.<clinit>:0
1,net.bytebuddy.implementation.bind.annotation.Argument$BindingMechanic.<clinit>:86
1,net.bytebuddy.ClassFileVersion$VersionLocator$CreationAction.<clinit>:432
1,net.bytebuddy.ClassFileVersion$VersionLocator$ForLegacyVm.<clinit>:502
1,net.bytebuddy.NamingStrategy$SuffixingRandom$BaseNameResolver$ForUnnamedType.<clinit>:227
1,net.bytebuddy.implementation.attribute.AnnotationValueFilter$Default$1.<clinit>:0
1,net.bytebuddy.implementation.attribute.AnnotationValueFilter$Default$2.<clinit>:0
1,net.bytebuddy.implementation.attribute.AnnotationValueFilter$Default.<clinit>:76
1,net.bytebuddy.implementation.attribute.AnnotationRetention.<clinit>:29
1,net.bytebuddy.implementation.Implementation$Context$Default$Factory.<clinit>:1662
1,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Harmonizer$ForJavaMethod.<clinit>:661
1,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Merger$Directional.<clinit>:802
1,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Reifying$1.<clinit>:0
1,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Reifying$2.<clinit>:0
1,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Reifying.<clinit>:1601
1,net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default$1.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default$2.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default.<clinit>:355
1,net.bytebuddy.dynamic.scaffold.TypeValidation.<clinit>:36
1,net.bytebuddy.dynamic.VisibilityBridgeStrategy$Default$1.<clinit>:0
1,net.bytebuddy.dynamic.VisibilityBridgeStrategy$Default$2.<clinit>:0
1,net.bytebuddy.dynamic.VisibilityBridgeStrategy$Default$3.<clinit>:0
1,net.bytebuddy.dynamic.VisibilityBridgeStrategy$Default.<clinit>:43
1,net.bytebuddy.dynamic.scaffold.ClassWriterStrategy$Default$1.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.ClassWriterStrategy$Default$2.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.ClassWriterStrategy$Default.<clinit>:55
1,net.bytebuddy.TypeCache$Sort$1.<clinit>:0
1,net.bytebuddy.TypeCache$Sort$2.<clinit>:0
1,net.bytebuddy.TypeCache$Sort.<clinit>:204
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$1.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$2.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$3.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$4.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$5.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default.<clinit>:76
1,net.bytebuddy.description.modifier.Visibility.<clinit>:28
1,net.bytebuddy.description.modifier.TypeManifestation.<clinit>:28
1,net.bytebuddy.dynamic.scaffold.TypeInitializer$None.<clinit>:125
1,net.bytebuddy.implementation.LoadedTypeInitializer$NoOp.<clinit>:61
1,net.bytebuddy.implementation.attribute.TypeAttributeAppender$ForInstrumentedType.<clinit>:71
1,net.bytebuddy.asm.AsmVisitorWrapper$NoOp.<clinit>:101
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$1.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$2.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$3.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$4.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$5.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort.<clinit>:64
1,net.bytebuddy.implementation.attribute.MethodAttributeAppender$NoOp.<clinit>:56
1,net.bytebuddy.dynamic.Transformer$NoOp.<clinit>:61
1,net.bytebuddy.description.modifier.SynchronizationState.<clinit>:28
1,net.bytebuddy.implementation.attribute.MethodAttributeAppender$ForInstrumentedMethod$1.<clinit>:0
1,net.bytebuddy.implementation.attribute.MethodAttributeAppender$ForInstrumentedMethod$2.<clinit>:0
1,net.bytebuddy.implementation.attribute.MethodAttributeAppender$ForInstrumentedMethod.<clinit>:151
1,net.bytebuddy.description.modifier.FieldManifestation.<clinit>:28
1,net.bytebuddy.description.modifier.Ownership.<clinit>:29
1,net.bytebuddy.implementation.attribute.FieldAttributeAppender$ForInstrumentedField.<clinit>:138
1,net.bytebuddy.implementation.FieldAccessor$FieldNameExtractor$ForBeanProperty.<clinit>:338
1,net.bytebuddy.dynamic.scaffold.FieldLocator$ForClassHierarchy$Factory.<clinit>:340
1,net.bytebuddy.dynamic.TypeResolutionStrategy$Passive.<clinit>:78
1,net.bytebuddy.pool.TypePool$Empty.<clinit>:310
1,net.bytebuddy.pool.TypePool$CacheProvider$NoOp.<clinit>:206
1,net.bytebuddy.implementation.SuperMethodCall.<clinit>:43
1,net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Dispatcher$CreationAction.<clinit>:2496
1,net.bytebuddy.description.annotation.AnnotationValue$ForConstant$PropertyDelegate$ForNonArrayType$1.<clinit>:0
1,net.bytebuddy.description.annotation.AnnotationValue$ForConstant$PropertyDelegate$ForNonArrayType$2.<clinit>:0
1,net.bytebuddy.description.annotation.AnnotationValue$ForConstant$PropertyDelegate$ForNonArrayType$3.<clinit>:0
1,net.bytebuddy.description.annotation.AnnotationValue$ForConstant$PropertyDelegate$ForNonArrayType$4.<clinit>:0
1,net.bytebuddy.description.annotation.AnnotationValue$ForConstant$PropertyDelegate$ForNonArrayType$5.<clinit>:0
