Reading traces...
	read 1000 traces
	read 2000 traces
	read 3000 traces
	read 4000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
	processed 3000 traces
	processed 4000 traces
Total 411960584 events and 151245 traces
Inspecting top 200000 IMM
Finding hot methods...
	processed 1000 events
	processed 2000 events
	processed 3000 events
Number of events, method name
57,ch.qos.logback.classic.Logger.createChildByName:350
54,org.asteriskjava.fastagi.command.RecordFileCommand.buildCommand:237
54,ch.qos.logback.core.joran.spi.ElementPath.pop:105
53,ch.qos.logback.core.status.StatusUtil.getHighestLevel:92
51,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.onParameterizedType:686
51,org.asteriskjava.live.CallerId.toString:92
50,org.asteriskjava.fastagi.command.DialCommand.buildCommand:50
50,net.bytebuddy.implementation.FieldAccessor$FieldNameExtractor$ForBeanProperty.resolve:348
49,org.asteriskjava.fastagi.command.StreamFileCommand.buildCommand:144
48,ch.qos.logback.core.joran.spi.SimpleRuleStore.removeTransparentPathParts:127
48,org.asteriskjava.manager.internal.AsyncEventPump.<init>:24
48,ch.qos.logback.core.joran.spi.DefaultNestedComponentRegistry.add:37
47,net.bytebuddy.description.type.TypeDescription$ForLoadedType.<clinit>:0
46,ch.qos.logback.core.model.processor.DefaultProcessor.addHandler:57
46,org.asteriskjava.manager.event.AgentConnectEventTest.shouldCreateEvent:30
46,net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType.<clinit>:3862
45,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Factory$Compound.make:127
45,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Compound.<init>:469
45,net.bytebuddy.matcher.CollectionErasureMatcher.doMatch:51
45,net.bytebuddy.description.method.MethodList$AbstractBase.asTokenList:88
45,net.bytebuddy.matcher.ElementMatchers.erasures:600
44,net.bytebuddy.implementation.Implementation$Context$Default.getAuxiliaryTypes:1196
44,org.asteriskjava.manager.action.OriginateAction.setVariable:360
44,net.bytebuddy.dynamic.scaffold.MethodRegistry$Default$Compiled.getInstrumentedMethods:990
43,ch.qos.logback.core.model.processor.DefaultProcessor.analyseDependencies:130
42,net.bytebuddy.implementation.MethodDelegation$ImplementationDelegate$ForStaticMethod.of:948
42,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Harmonized.combineWith:1033
42,org.asteriskjava.fastagi.AbstractMappingStrategy.createAgiScriptInstance:113
40,org.asteriskjava.fastagi.command.SayDateTimeCommand.buildCommand:176
40,org.asteriskjava.fastagi.command.GetDataCommand.buildCommand:170
40,org.asteriskjava.manager.internal.AsyncEventPump.stop:106
36,net.bytebuddy.pool.TypePool$AbstractBase.<clinit>:0
36,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.analyze:677
35,org.asteriskjava.manager.internal.ManagerConnectionImpl.sendAction:761
35,org.asteriskjava.fastagi.AbstractAgiServer.<init>:19
34,net.bytebuddy.dynamic.scaffold.MethodGraph$Simple.listNodes:1963
34,net.bytebuddy.implementation.Implementation$Context$Default.registerAccessorFor:1146
34,net.bytebuddy.implementation.Implementation$Context$Default.register:1182
33,ch.qos.logback.core.subst.Tokenizer.addLiteralToken:143
33,ch.qos.logback.core.status.StatusUtil.containsMatch:110
33,net.bytebuddy.implementation.bind.MethodDelegationBinder$AmbiguityResolver$Compound.<init>:967
33,org.asteriskjava.manager.internal.ManagerConnectionImpl.dispatchEvent:1064
32,org.asteriskjava.fastagi.command.BridgeCommand.buildCommand:42
32,org.reflections.vfs.Vfs.fromURL:100
32,org.asteriskjava.fastagi.command.ConfbridgeCommand.buildCommand:42
32,ch.qos.logback.core.joran.spi.ElementPath.push:97
30,org.asteriskjava.util.internal.streamreader.FastScannerDeterministicTest.testScanner:31
30,org.asteriskjava.lock.Locker.dumpStats:234
30,org.reflections.Reflections.expandSupertypes:335
30,ch.qos.logback.core.subst.NodeToStringTransformer.handleLiteral:145
30,org.asteriskjava.fastagi.command.AbstractAgiCommand.escapeAndQuote:83
30,ch.qos.logback.core.BasicStatusManager.fireStatusAddEvent:84
30,org.asteriskjava.manager.event.AttendedTransferEventTest.shouldCreateEvent:31
29,org.asteriskjava.manager.internal.ManagerConnectionImpl.sendAction:727
28,org.reflections.Reflections.scan:168
28,org.asteriskjava.manager.internal.ManagerReaderImpl.addToBuffer:313
28,org.asteriskjava.manager.event.ChanSpyStopEventTest.shouldCreateEvent:31
28,org.asteriskjava.lock.LockableMap.put:41
27,org.asteriskjava.manager.internal.ManagerConnectionImpl.dispatchResponse:1004
27,org.asteriskjava.fastagi.command.GetOptionCommand.buildCommand:130
26,org.asteriskjava.fastagi.command.SpeechRecognizeCommand.buildCommand:116
26,org.asteriskjava.fastagi.command.GosubCommand.buildCommand:156
26,org.asteriskjava.fastagi.internal.AgiReplyImpl.getUsage:271
25,org.asteriskjava.fastagi.command.MeetmeCommand.buildCommand:40
24,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$ForSignatureVisitor.onOwnableType:1796
24,ch.qos.logback.classic.pattern.NamedConverter.viaCache:130
23,ch.qos.logback.core.model.processor.ChainedModelFilter.allow:21
23,org.asteriskjava.manager.internal.ManagerConnectionImpl.doLogin:466
23,org.asteriskjava.lock.LockableList.add:48
21,ch.qos.logback.core.joran.sanity.SanityChecker.deepFindNestedSubModelsOfType:42
21,org.asteriskjava.lock.LockerTest.testConcurrency:54
21,org.asteriskjava.fastagi.CompositeMappingStrategy.addStrategy:81
21,org.asteriskjava.manager.internal.ManagerConnectionImpl.addEventListener:964
20,org.asteriskjava.manager.internal.ManagerReaderImpl.run:138
20,net.bytebuddy.jar.asm.Type.getMethodDescriptor:564
20,org.asteriskjava.manager.internal.ManagerConnectionImplTest.testDispatchEventWithMultipleEventHandlers:499
20,org.asteriskjava.manager.internal.ManagerConnectionImplTest$1.onManagerEvent:511
20,org.asteriskjava.util.AstState.<clinit>:70
19,org.asteriskjava.fastagi.command.DatabaseDelCommand.buildCommand:101
19,org.reflections.util.ClasspathHelper.distinctUrls:395
19,org.asteriskjava.util.AstUtil.<clinit>:20
18,org.asteriskjava.fastagi.command.SayPhoneticCommand.buildCommand:101
18,org.asteriskjava.fastagi.command.SayAlphaCommand.buildCommand:103
18,org.asteriskjava.fastagi.command.SayTimeCommand.buildCommand:102
18,ch.qos.logback.classic.util.DefaultJoranConfigurator.statusOnResourceSearch:115
18,org.asteriskjava.fastagi.command.SayNumberCommand.buildCommand:102
18,org.asteriskjava.fastagi.command.SayDigitsCommand.buildCommand:102
18,ch.qos.logback.core.joran.spi.ElementPath.duplicate:58
18,net.bytebuddy.description.annotation.AnnotationValue$ForTypeDescription.<clinit>:2175
17,org.reflections.Reflections.expandSuperTypes:321
17,org.asteriskjava.fastagi.CompositeMappingStrategy.determineScript:98
16,ch.qos.logback.core.model.processor.DefaultProcessor.allDependenciesStarted:284
16,net.bytebuddy.description.type.TypeDescription$Generic$OfParameterizedType.hashCode:5147
16,org.asteriskjava.fastagi.internal.AgiRequestImplTest.testBuildRequest:35
16,org.asteriskjava.manager.event.ChannelTalkingStopEventTest.shouldCreateEvent:30
15,org.asteriskjava.fastagi.command.ChannelStatusCommand.buildCommand:85
15,ch.qos.logback.core.joran.util.PropertySetter.capitalizeFirstLetter:324
15,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.onWildcard:676
15,org.asteriskjava.fastagi.command.SetMusicOnCommand.buildCommand:72
15,net.bytebuddy.description.type.TypeDescription$ArrayProjection.getDescriptor:9448
15,org.asteriskjava.lock.LockerTest.test1:14
15,org.asteriskjava.fastagi.command.HangupCommand.buildCommand:72
15,org.asteriskjava.fastagi.internal.AgiReplyImpl.getAttributes:171
14,org.asteriskjava.manager.action.UpdateConfigAction.addCommand:106
14,org.asteriskjava.fastagi.command.DatabaseDelTreeCommand.buildCommand:102
14,net.bytebuddy.jar.asm.Type.appendDescriptor:598
14,ch.qos.logback.core.model.processor.AppenderModelHandler.handle:45
14,org.asteriskjava.manager.event.ChannelTalkingStartEventTest.shouldCreateEvent:30
13,ch.qos.logback.core.model.processor.DefaultProcessor.mainTraverse:190
13,org.asteriskjava.fastagi.command.DatabasePutCommand.buildCommand:116
13,org.asteriskjava.manager.internal.ManagerReaderImplTest$MockedDispatcher.dispatchEvent:287
12,org.asteriskjava.manager.internal.ManagerWriterMock.dispatchLater:175
12,net.bytebuddy.jar.asm.signature.SignatureWriter.visitTypeArgument:198
12,org.asteriskjava.manager.internal.ManagerReaderMock.run:55
12,org.asteriskjava.manager.internal.ManagerWriterMock$2.run:178
12,org.asteriskjava.manager.util.EventAttributesHelper.buildMap:217
12,org.asteriskjava.manager.internal.ResponseBuilderImplTest.testBuildExtensionStateResponse:153
11,ch.qos.logback.classic.util.ContextInitializer.autoConfig:81
11,ch.qos.logback.core.model.processor.ImplicitModelHandler.doComplex:124
11,net.bytebuddy.utility.dispatcher.JavaDispatcher$DynamicClassLoader.invoker:1313
11,org.asteriskjava.manager.internal.ManagerWriterMock$1.run:81
11,org.asteriskjava.manager.internal.ManagerWriterMock.setSocket:77
10,org.asteriskjava.fastagi.command.ReceiveCharCommand.buildCommand:73
10,org.asteriskjava.fastagi.command.GetFullVariableCommand.buildCommand:104
10,org.asteriskjava.fastagi.command.ReceiveTextCommand.buildCommand:73
10,org.asteriskjava.fastagi.command.WaitForDigitCommand.buildCommand:73
