Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 286376679 events and 33009084 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default$5.<clinit>:0
1,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default.<clinit>:58
1,net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$NoOp.<clinit>:2816
1,net.bytebuddy.description.modifier.Visibility.<clinit>:13
1,net.bytebuddy.description.modifier.TypeManifestation.<clinit>:13
1,net.bytebuddy.dynamic.scaffold.TypeInitializer$None.<clinit>:108
1,net.bytebuddy.implementation.LoadedTypeInitializer$NoOp.<clinit>:46
1,net.bytebuddy.description.type.TypeDefinition$Sort.<clinit>:137
1,net.bytebuddy.implementation.attribute.TypeAttributeAppender$ForInstrumentedType.<clinit>:54
1,net.bytebuddy.asm.AsmVisitorWrapper$NoOp.<clinit>:83
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$1.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$2.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$3.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$4.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort$5.<clinit>:0
1,net.bytebuddy.matcher.MethodSortMatcher$Sort.<clinit>:47
1,net.bytebuddy.implementation.bind.annotation.BindingPriority$Resolver.<clinit>:46
1,net.bytebuddy.implementation.bind.DeclaringTypeResolver.<clinit>:15
1,net.bytebuddy.implementation.bind.ArgumentTypeResolver.<clinit>:35
1,net.bytebuddy.implementation.bind.MethodNameEqualityResolver.<clinit>:19
1,net.bytebuddy.implementation.bind.ParameterLengthResolver.<clinit>:14
1,net.bytebuddy.implementation.bind.annotation.Argument$Binder.<clinit>:136
1,net.bytebuddy.implementation.bind.annotation.AllArguments$Binder.<clinit>:116
1,net.bytebuddy.implementation.bind.annotation.Origin$Binder.<clinit>:77
1,net.bytebuddy.implementation.bind.annotation.This$Binder.<clinit>:47
1,net.bytebuddy.implementation.bind.annotation.Super$Binder.<clinit>:191
1,net.bytebuddy.implementation.bind.annotation.Default$Binder.<clinit>:58
1,net.bytebuddy.implementation.bind.annotation.SuperCall$Binder.<clinit>:68
1,net.bytebuddy.implementation.bind.annotation.DefaultCall$Binder.<clinit>:76
