Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 337022555 events and 10194779 traces
Inspecting top 20000000 IMM
Finding hot methods...
Number of events, method name
Starting no.ecc.vectortile.VectorTileEncoderTest.testEncode:43
Finish no.ecc.vectortile.VectorTileEncoderTest.testEncode:43
Starting org.locationtech.jts.geomgraph.EdgeIntersectionList.addSplitEdges:100
Finish org.locationtech.jts.geomgraph.EdgeIntersectionList.addSplitEdges:100
Starting org.locationtech.jts.index.strtree.STRtree.verticalSlices:147
Finish org.locationtech.jts.index.strtree.STRtree.verticalSlices:147
Starting com.google.protobuf.GeneratedMessageV3$ExtendableMessage$ExtensionWriter.<init>:1046
Finish com.google.protobuf.GeneratedMessageV3$ExtendableMessage$ExtensionWriter.<init>:1046
Starting org.locationtech.jts.geomgraph.GeometryGraph.computeSplitEdges:191
Finish org.locationtech.jts.geomgraph.GeometryGraph.computeSplitEdges:191
Starting org.locationtech.jts.operation.overlay.PolygonBuilder.sortShellsAndHoles:181
Finish org.locationtech.jts.operation.overlay.PolygonBuilder.sortShellsAndHoles:181
Starting org.locationtech.jts.operation.overlay.PolygonBuilder.buildMinimalEdgeRings:105
Finish org.locationtech.jts.operation.overlay.PolygonBuilder.buildMinimalEdgeRings:105
Starting org.locationtech.jts.index.strtree.STRtree.createParentBoundablesFromVerticalSlices:130
Finish org.locationtech.jts.index.strtree.STRtree.createParentBoundablesFromVerticalSlices:130
Starting org.locationtech.jts.algorithm.locate.IndexedPointInAreaLocator$IntervalIndexedGeometry.init:118
Finish org.locationtech.jts.algorithm.locate.IndexedPointInAreaLocator$IntervalIndexedGeometry.init:118
Starting com.google.protobuf.LazyStringArrayList.addAll:177
Finish com.google.protobuf.LazyStringArrayList.addAll:177
Starting org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.insert:59
Finish org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.insert:59
Starting org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForPrev:102
Finish org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForPrev:102
Starting no.ecc.vectortile.VectorTileEncoderTest.testCommandsFilter:100
Finish no.ecc.vectortile.VectorTileEncoderTest.testCommandsFilter:100
Starting no.ecc.vectortile.VectorTileEncoderTest.testToGeomType:65
Finish no.ecc.vectortile.VectorTileEncoderTest.testToGeomType:65
Starting org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.buildTree:80
Finish org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.buildTree:80
Starting org.locationtech.jts.geomgraph.DirectedEdgeStar.mergeSymLabels:134
Finish org.locationtech.jts.geomgraph.DirectedEdgeStar.mergeSymLabels:134
Starting org.locationtech.jts.geomgraph.DirectedEdgeStar.updateLabelling:146
Finish org.locationtech.jts.geomgraph.DirectedEdgeStar.updateLabelling:146
Starting no.ecc.vectortile.VectorTileDecoderTest.testMultiLineString:134
Finish no.ecc.vectortile.VectorTileDecoderTest.testMultiLineString:134
Starting no.ecc.vectortile.VectorTileDecoderTest.testPolygonWithHole:189
Finish no.ecc.vectortile.VectorTileDecoderTest.testPolygonWithHole:189
Starting no.ecc.vectortile.VectorTileEncoderPerformanceTest.testManyPoints:21
Finish no.ecc.vectortile.VectorTileEncoderPerformanceTest.testManyPoints:21
Starting org.locationtech.jts.noding.MCIndexNoder.intersectChains:74
Finish org.locationtech.jts.noding.MCIndexNoder.intersectChains:74
Starting org.locationtech.jts.operation.overlay.OverlayOp.mergeSymLabels:447
Finish org.locationtech.jts.operation.overlay.OverlayOp.mergeSymLabels:447
Starting org.locationtech.jts.operation.overlay.OverlayOp.updateNodeLabelling:459
Finish org.locationtech.jts.operation.overlay.OverlayOp.updateNodeLabelling:459
Starting org.locationtech.jts.noding.MCIndexNoder.computeNodes:64
Finish org.locationtech.jts.noding.MCIndexNoder.computeNodes:64
Starting org.locationtech.jts.operation.overlay.OverlayOp.insertUniqueEdges:265
Finish org.locationtech.jts.operation.overlay.OverlayOp.insertUniqueEdges:265
Starting org.locationtech.jts.operation.relate.EdgeEndBundle.iterator:61
