Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 347262747 events and 16217154 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
1,org.locationtech.jts.geom.PrecisionModel$Type.<clinit>:96
1,org.locationtech.jts.geom.PrecisionModel.<clinit>:117
1,org.locationtech.jts.geom.impl.CoordinateArraySequenceFactory.<clinit>:29
1,org.locationtech.jts.geom.Coordinate.<clinit>:0
1,org.locationtech.jts.geom.impl.CoordinateArraySequence.<clinit>:0
1,org.locationtech.jts.geom.Geometry.<clinit>:170
1,org.locationtech.jts.geom.LineString.<clinit>:0
1,org.locationtech.jts.geom.LinearRing.<clinit>:0
1,org.locationtech.jts.geom.Polygon.<clinit>:0
1,org.locationtech.jts.geom.Envelope.<clinit>:0
1,org.locationtech.jts.index.strtree.AbstractSTRtree.<clinit>:0
1,org.locationtech.jts.index.strtree.STRtree.<clinit>:79
1,org.locationtech.jts.index.strtree.ItemBoundable.<clinit>:0
1,org.locationtech.jts.geom.LineSegment.<clinit>:0
1,org.locationtech.jts.index.strtree.AbstractNode.<clinit>:0
1,org.locationtech.jts.index.strtree.STRtree$STRtreeNode.<clinit>:0
1,com.google.protobuf.GeneratedMessageV3.<clinit>:83
1,com.google.protobuf.GeneratedMessageV3$ExtendableMessage.<clinit>:0
1,vector_tile.VectorTile$Tile.<clinit>:5457
1,vector_tile.VectorTile$Tile$Layer.<clinit>:4732
1,vector_tile.VectorTile$Tile$Feature.<clinit>:2586
1,vector_tile.VectorTile$Tile$GeomType.<clinit>:143
1,org.locationtech.jts.geom.Point.<clinit>:0
1,vector_tile.VectorTile$Tile$Value.<clinit>:1428
1,com.google.protobuf.ByteString$LeafByteString.<clinit>:0
1,com.google.protobuf.ByteString$LiteralByteString.<clinit>:0
1,com.google.protobuf.ByteString.<clinit>:87
1,org.locationtech.jts.geom.GeometryCollection.<clinit>:0
1,org.locationtech.jts.geom.MultiPolygon.<clinit>:0
1,org.locationtech.jts.math.DD.<clinit>:99
1,org.locationtech.jts.geom.MultiLineString.<clinit>:0
1,org.locationtech.jts.geom.MultiPoint.<clinit>:0
1,com.google.protobuf.AbstractProtobufList.<clinit>:0
1,com.google.protobuf.LazyStringArrayList.<clinit>:68
1,com.google.protobuf.UnmodifiableLazyStringList.<clinit>:0
1,com.google.protobuf.SmallSortedMap$EntrySet.<clinit>:0
^^^ Last method that contains more than one event ^^^
Starting org.locationtech.jts.geomgraph.DirectedEdgeStar.getResultAreaEdges:157
Finish org.locationtech.jts.geomgraph.DirectedEdgeStar.getResultAreaEdges:157
Starting no.ecc.vectortile.VectorTileEncoder.commands:406
Finish no.ecc.vectortile.VectorTileEncoder.commands:406
Starting org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.insert:59
Finish org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.insert:59
Starting org.locationtech.jts.geomgraph.index.SimpleMCSweepLineIntersector.prepareEvents:103
Finish org.locationtech.jts.geomgraph.index.SimpleMCSweepLineIntersector.prepareEvents:103
Starting org.locationtech.jts.algorithm.locate.SimplePointInAreaLocator.locateInGeometry:60
Finish org.locationtech.jts.algorithm.locate.SimplePointInAreaLocator.locateInGeometry:60
Starting org.locationtech.jts.algorithm.locate.IndexedPointInAreaLocator$IntervalIndexedGeometry.init:118
Finish org.locationtech.jts.algorithm.locate.IndexedPointInAreaLocator$IntervalIndexedGeometry.init:118
Starting org.locationtech.jts.operation.buffer.BufferBuilder.computeNodedEdges:184
Finish org.locationtech.jts.operation.buffer.BufferBuilder.computeNodedEdges:184
Starting org.locationtech.jts.io.WKTWriter.createFormatter:151
Finish org.locationtech.jts.io.WKTWriter.createFormatter:151
Starting org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForPrev:102
Finish org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForPrev:102
Starting org.locationtech.jts.operation.overlay.MaximalEdgeRing.buildMinimalRings:76
Finish org.locationtech.jts.operation.overlay.MaximalEdgeRing.buildMinimalRings:76
Starting no.ecc.vectortile.VectorTileEncoderTest.testCommandsFilter:132
Finish no.ecc.vectortile.VectorTileEncoderTest.testCommandsFilter:132
Starting no.ecc.vectortile.VectorTileEncoderTest.testFourEqualPoints:277
Finish no.ecc.vectortile.VectorTileEncoderTest.testFourEqualPoints:277
Starting no.ecc.vectortile.VectorTileEncoderTest.testToGeomType:68
Finish no.ecc.vectortile.VectorTileEncoderTest.testToGeomType:68
Starting no.ecc.vectortile.VectorTileEncoderTest.testCommands:79
Finish no.ecc.vectortile.VectorTileEncoderTest.testCommands:79
Starting com.google.protobuf.UnmodifiableLazyStringList$2.next:175
Finish com.google.protobuf.UnmodifiableLazyStringList$2.next:175
Starting no.ecc.vectortile.VectorTileDecoder$FeatureIterable.asList:107
Finish no.ecc.vectortile.VectorTileDecoder$FeatureIterable.asList:107
Starting org.locationtech.jts.operation.relate.EdgeEndBundle.iterator:61
Finish org.locationtech.jts.operation.relate.EdgeEndBundle.iterator:61
Starting org.locationtech.jts.index.strtree.AbstractNode.addChildBoundable:122
Finish org.locationtech.jts.index.strtree.AbstractNode.addChildBoundable:122
Starting org.locationtech.jts.operation.overlay.LineBuilder.buildLines:155
Finish org.locationtech.jts.operation.overlay.LineBuilder.buildLines:155
Starting org.locationtech.jts.operation.overlay.PolygonBuilder.placeFreeHoles:207
Finish org.locationtech.jts.operation.overlay.PolygonBuilder.placeFreeHoles:207
Starting org.locationtech.jts.geomgraph.PlanarGraph.findEdgeEnd:157
Finish org.locationtech.jts.geomgraph.PlanarGraph.findEdgeEnd:157
Starting no.ecc.vectortile.VectorTileDecoder$FeatureIterator.<init>:126
Finish no.ecc.vectortile.VectorTileDecoder$FeatureIterator.<init>:126
Starting org.locationtech.jts.geom.util.LinearComponentExtracter.filter:197
Finish org.locationtech.jts.geom.util.LinearComponentExtracter.filter:197
Starting org.locationtech.jts.operation.overlay.LineBuilder.collectLineEdge:109
Finish org.locationtech.jts.operation.overlay.LineBuilder.collectLineEdge:109
Starting no.ecc.vectortile.VectorTileEncoderTest.testEncode:46
Finish no.ecc.vectortile.VectorTileEncoderTest.testEncode:46
Starting no.ecc.vectortile.VectorTileEncoderTest.testCCWPolygon:191
Finish no.ecc.vectortile.VectorTileEncoderTest.testCCWPolygon:191
Starting org.locationtech.jts.operation.overlay.PointBuilder.filterCoveredNodeToPoint:105
Finish org.locationtech.jts.operation.overlay.PointBuilder.filterCoveredNodeToPoint:105
Starting org.locationtech.jts.operation.valid.IndexedNestedRingTester.add:49
Finish org.locationtech.jts.operation.valid.IndexedNestedRingTester.add:49
Starting org.locationtech.jts.operation.overlay.PolygonBuilder.buildMaximalEdgeRings:87
Finish org.locationtech.jts.operation.overlay.PolygonBuilder.buildMaximalEdgeRings:87
Starting org.locationtech.jts.geomgraph.NodeMap.iterator:94
Finish org.locationtech.jts.geomgraph.NodeMap.iterator:94
Starting org.locationtech.jts.operation.buffer.BufferBuilder.buildSubgraphs:278
Finish org.locationtech.jts.operation.buffer.BufferBuilder.buildSubgraphs:278
Starting org.locationtech.jts.geomgraph.EdgeList.addAll:58
Finish org.locationtech.jts.geomgraph.EdgeList.addAll:58
Starting org.locationtech.jts.operation.buffer.SubgraphDepthLocater.findStabbedSegments:66
Finish org.locationtech.jts.operation.buffer.SubgraphDepthLocater.findStabbedSegments:66
Starting org.locationtech.jts.noding.SegmentNodeList.addCollapsedNodes:91
Finish org.locationtech.jts.noding.SegmentNodeList.addCollapsedNodes:91
Starting no.ecc.vectortile.VectorTileDecoderTest.testPolygon:162
Finish no.ecc.vectortile.VectorTileDecoderTest.testPolygon:162
Starting no.ecc.vectortile.VectorTileEncoderTest.testPolygonCommands:105
Finish no.ecc.vectortile.VectorTileEncoderTest.testPolygonCommands:105
Starting org.locationtech.jts.operation.buffer.OffsetCurveSetBuilder.addCurve:94
Finish org.locationtech.jts.operation.buffer.OffsetCurveSetBuilder.addCurve:94
Starting org.locationtech.jts.operation.buffer.BufferSubgraph.addReachable:116
Finish org.locationtech.jts.operation.buffer.BufferSubgraph.addReachable:116
Starting org.locationtech.jts.geomgraph.index.SimpleMCSweepLineIntersector.addEdge:86
Finish org.locationtech.jts.geomgraph.index.SimpleMCSweepLineIntersector.addEdge:86
Starting org.locationtech.jts.geomgraph.DirectedEdgeStar.findCoveredLineEdges:302
Finish org.locationtech.jts.geomgraph.DirectedEdgeStar.findCoveredLineEdges:302
Starting org.locationtech.jts.operation.overlay.OverlayOp.isCovered:591
Finish org.locationtech.jts.operation.overlay.OverlayOp.isCovered:591
Starting com.google.protobuf.LazyStringArrayList.add:149
Finish com.google.protobuf.LazyStringArrayList.add:149
Starting org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.buildTree:80
Finish org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.buildTree:80
Starting org.locationtech.jts.geomgraph.EdgeRing.addHole:77
Finish org.locationtech.jts.geomgraph.EdgeRing.addHole:77
Starting no.ecc.vectortile.VectorTileEncoderTest.testCWPolygon:220
Finish no.ecc.vectortile.VectorTileEncoderTest.testCWPolygon:220
Starting org.locationtech.jts.operation.buffer.OffsetSegmentString.closeRing:104
Finish org.locationtech.jts.operation.buffer.OffsetSegmentString.closeRing:104
Starting org.locationtech.jts.geomgraph.GeometryGraph.addSelfIntersectionNodes:431
Finish org.locationtech.jts.geomgraph.GeometryGraph.addSelfIntersectionNodes:431
Starting org.locationtech.jts.geomgraph.EdgeIntersectionList.addSplitEdges:100
Finish org.locationtech.jts.geomgraph.EdgeIntersectionList.addSplitEdges:100
Starting com.google.protobuf.LazyStringArrayList.<init>:91
Finish com.google.protobuf.LazyStringArrayList.<init>:91
Starting org.locationtech.jts.operation.buffer.BufferSubgraph.computeDepths:177
Finish org.locationtech.jts.operation.buffer.BufferSubgraph.computeDepths:177
Starting com.google.protobuf.LazyStringArrayList.addAll:172
Finish com.google.protobuf.LazyStringArrayList.addAll:172
Starting vector_tile.VectorTile$Tile$Builder.addLayers:5276
Finish vector_tile.VectorTile$Tile$Builder.addLayers:5276
Starting no.ecc.vectortile.VectorTileDecoderTest.testMultiLineString:134
Finish no.ecc.vectortile.VectorTileDecoderTest.testMultiLineString:134
Starting no.ecc.vectortile.VectorTileDecoderTest.testPolygonWithHole:189
Finish no.ecc.vectortile.VectorTileDecoderTest.testPolygonWithHole:189
Starting no.ecc.vectortile.VectorTileDecoderTest.testWithoutScaling:53
Finish no.ecc.vectortile.VectorTileDecoderTest.testWithoutScaling:53
Starting no.ecc.vectortile.VectorTileEncoderTest.testMultiPoint:171
Finish no.ecc.vectortile.VectorTileEncoderTest.testMultiPoint:171
Starting no.ecc.vectortile.VectorTileDecoder$FeatureIterator.findNext:167
Finish no.ecc.vectortile.VectorTileDecoder$FeatureIterator.findNext:167
Starting no.ecc.vectortile.VectorTileDecoderTest.testBigTile:266
Finish no.ecc.vectortile.VectorTileDecoderTest.testBigTile:266
Starting org.locationtech.jts.geomgraph.EdgeEndStar.computeLabelling:118
Finish org.locationtech.jts.geomgraph.EdgeEndStar.computeLabelling:118
Starting no.ecc.vectortile.VectorTileEncoder.encode:238
Finish no.ecc.vectortile.VectorTileEncoder.encode:238
Starting org.locationtech.jts.geomgraph.GeometryGraph.computeSplitEdges:191
